road_age_years,daily_traffic,heavy_vehicle_pct,rainfall_mm,waterlogging_events,drainage_score,asphalt_quality,repair_count,avg_temperature,soil_stability,road_damage_index,predicted_damage,risk_level,x,y
14,27811,59.6274337004302,169,16,5,3,6,31,1,157.13539440042902,152.15970956249754,Critical,61,67
4,7841,5.636470931539865,172,14,2,6,0,20,9,8.717016401701342,12.514809592164994,Healthy,9,62
12,44723,21.47759605718686,296,11,8,5,8,15,5,83.92393555786619,84.81060355658899,Critical,97,35
17,35800,39.27389645595189,409,9,1,7,7,26,8,111.17218750092948,121.1096368679249,Critical,28,39
7,10699,30.810945101561558,446,12,4,3,4,14,4,87.89328030028922,81.19779887490968,Critical,30,5
9,46505,11.41316315358404,270,10,4,1,2,18,8,91.00497913569656,79.81923902445037,Critical,62,13
3,11762,25.228289701431,310,2,10,3,4,38,5,3.8039925576494737,4.973392641579096,Healthy,86,78
13,40897,6.399592881227148,107,9,5,8,4,32,6,53.600317790824135,51.85744070257481,Moderate,17,32
15,42556,40.351032534140366,364,10,4,5,8,40,6,132.74301530677738,132.71486180698102,Critical,6,18
18,3147,54.10083986479954,177,5,1,3,6,29,6,93.18738577672586,99.61485535566241,Critical,26,75
19,34383,53.66807680809024,236,0,7,8,1,32,2,85.01479169321595,78.53392472101882,Critical,8,42
1,34715,43.47494605710506,254,5,10,6,4,16,10,1.261995615673168,2.2389962908025183,Healthy,19,53
6,39445,30.617360752386013,135,4,2,3,8,13,10,47.9973263598701,58.311098437087175,Moderate,84,72
2,41634,33.16173902803193,153,6,10,5,1,33,9,5.964007134447673,9.296678206632649,Healthy,91,82
14,3013,12.53053531976146,192,11,3,1,7,23,7,61.78549982364279,68.86342626279077,Moderate,49,95
6,21081,23.755940121556165,254,11,5,6,2,34,3,60.536841783202206,59.88592989474256,Moderate,60,91
14,17874,15.32504415240505,178,6,8,9,3,16,2,22.79514677099034,21.779088942397976,Healthy,66,91
4,38755,50.1660111842475,295,1,10,7,1,24,4,33.1186289359933,26.74601576008199,Healthy,73,94
8,9733,55.311464573587784,87,0,8,8,8,22,8,9.151200700051788,-0.6145910072570473,Healthy,16,60
3,10479,34.53077937810644,412,17,2,6,5,28,9,82.0808573069859,72.71399557342971,Critical,98,99
19,10825,45.027022228211926,158,11,9,5,8,21,10,51.099836972040215,56.021508384025,Moderate,20,12
14,22304,11.680562399892011,358,6,6,6,7,35,2,75.22477257507283,72.30917290709813,Critical,72,41
20,36694,38.46940538024811,101,18,9,7,8,42,6,117.3137649183428,113.5686479808726,Critical,80,96
17,41050,43.65350617578153,50,2,4,9,4,24,8,54.455373230225575,56.91573835498768,Moderate,31,17
8,16635,29.902247123127044,60,9,3,8,5,15,3,49.592419675944534,47.81437736905115,Moderate,47,92
14,49615,18.380019645888424,363,10,5,5,6,34,9,97.69561476771494,96.23901972403333,Critical,37,71
6,21760,53.25559862977653,284,4,5,7,4,26,4,55.379000834122266,57.545520554887545,Moderate,27,85
16,10490,45.85997959745473,177,1,4,8,0,18,5,42.40771351263625,35.49098618068439,Moderate,81,64
19,22252,54.49215050170572,473,7,7,1,8,37,7,127.70132108006425,126.87558801395294,Critical,59,47
14,40754,50.01214561238029,263,13,8,8,1,44,5,97.28538091498133,98.23339909911249,Critical,69,94
19,7862,59.47059362683744,493,7,5,7,6,12,4,95.20066559523735,101.17210516084381,Critical,57,83
3,45927,15.569500326794692,292,5,9,2,7,20,4,57.159243556516486,51.4394017355167,Moderate,69,35
10,5423,9.771127229218575,93,0,7,2,7,29,5,6.7947624621343525,6.1380009002156015,Healthy,80,86
19,11450,23.53515352354922,55,0,7,6,0,32,3,23.26956859127113,22.423320526704742,Healthy,52,80
9,41927,12.095229626279238,205,7,8,3,9,39,9,48.77254121887668,53.32573329332016,Moderate,9,44
20,35841,33.772156209842336,464,10,4,1,6,21,2,163.56770370401506,159.55845075123824,Critical,1,9
13,23554,39.816589797425834,57,17,10,8,8,44,7,60.25348445929323,65.89292546905497,Moderate,96,8
7,32826,36.8058738345372,54,9,6,7,2,43,4,46.1703467229529,57.085875663600326,Moderate,24,45
14,43879,19.25820744646486,411,11,5,4,7,13,8,94.60179955014249,98.52040680364789,Critical,37,16
9,7825,54.98532170328382,231,19,1,1,7,33,7,137.10836126939506,135.65366908296818,Critical,0,66
19,44420,6.164480005445815,161,15,9,2,8,37,8,99.00356574577485,97.79645598306927,Critical,79,32
15,13454,24.140734456992114,322,4,2,9,7,11,4,58.689044710889014,57.870309565657635,Moderate,89,64
20,25251,44.54458614689335,471,15,6,4,4,14,2,142.88621305844052,143.89942505747342,Critical,75,19
14,21648,47.18109094920377,314,11,8,3,4,37,7,89.82596278361756,89.10766775850522,Critical,72,65
6,41736,27.886519943752294,261,5,3,8,2,22,9,53.80670291028537,39.507197583662325,Moderate,12,15
4,25530,5.93003972910019,127,4,5,4,5,18,6,13.342943774139423,11.910043670152966,Healthy,70,72
8,13516,38.99240235180555,319,0,7,7,9,39,7,24.337902291193632,26.344706653408053,Healthy,0,13
17,48058,8.470207465076864,203,18,4,5,2,36,6,117.39067157788503,118.43947009600464,Critical,30,0
9,41544,10.932067688443297,270,9,5,5,1,22,2,72.75267389169589,73.85758062455022,Critical,98,34
1,9558,40.76378958054045,418,13,1,6,6,37,9,70.8956267636938,70.78453311598201,Critical,87,81
20,9719,22.186857937857017,495,2,4,4,9,27,5,81.41104922431131,86.22922585502857,Critical,66,0
14,5886,24.141658398953908,396,5,7,2,2,43,3,69.15401128963852,65.19058603012189,Moderate,55,42
11,29185,31.774389234078388,74,4,10,6,3,30,4,28.028816455062298,26.15191502446811,Healthy,18,68
3,38387,58.82181171726557,469,16,7,5,9,10,4,116.13888840234097,120.17604565560059,Critical,3,74
9,22575,58.09932214062908,403,17,10,3,7,32,9,100.63330037749027,95.65001982032919,Critical,27,87
14,47724,27.89435496480413,257,11,10,4,0,43,5,75.146154286522,84.82801477994923,Critical,43,95
9,44113,19.60245694700552,466,4,4,3,8,18,2,116.21783072524389,105.80527243713082,Critical,29,54
4,40643,21.642568396526368,52,8,6,3,5,17,6,55.30306451212006,45.74685748987816,Moderate,35,15
4,11100,19.78297139888823,264,11,5,4,1,39,7,42.992088496564236,34.341490464082156,Healthy,52,66
8,8856,34.27351939279794,444,19,1,2,2,27,8,107.23216986925402,110.03917780139324,Critical,58,62
2,39169,38.37728942905107,161,8,8,4,4,11,5,46.13418431101374,44.608190219979015,Moderate,67,71
9,29804,31.882866352631634,491,2,7,10,5,20,8,21.161176910456888,24.166222329914916,Healthy,86,95
14,36790,27.439689923648377,241,0,5,2,8,40,8,77.35514286460621,75.52020775135014,Critical,74,21
9,31988,16.620677066346577,451,14,10,10,1,40,4,48.9363682139231,48.91220317158994,Moderate,3,55
16,45443,31.537807526016234,96,9,10,8,4,33,7,52.33197616926589,54.55596806301986,Moderate,10,51
17,11912,23.760649259135192,477,13,7,10,6,30,9,51.68596953740377,54.172846500276016,Moderate,52,80
16,39506,34.787750453908856,270,6,10,5,6,41,10,60.34863078014566,60.103957078624205,Moderate,87,26
12,48894,42.135417853139316,236,3,3,7,3,39,4,113.04330673146774,98.56357250255402,Critical,53,63
3,23368,39.832169594013585,99,4,8,4,2,17,9,6.001405691242695,-1.0473213016065444,Healthy,83,44
11,2770,30.436961572307634,246,19,5,10,7,42,4,76.60790468247644,76.23689185772993,Critical,44,66
14,13305,35.58288333539785,265,15,2,6,1,10,1,104.76537274958186,105.51943456448726,Critical,16,25
18,10969,20.667087202841785,462,2,2,10,4,42,4,68.13764936436404,65.2148439246632,Moderate,63,98
5,13404,6.333214246231433,270,16,4,4,9,22,2,74.90582888907147,78.12429225123579,Critical,57,12
16,9989,39.37606997924573,429,12,7,6,4,31,6,79.48955869803912,80.66063549927333,Critical,12,80
20,36983,18.89127075257278,139,5,10,1,0,14,8,35.278272901564904,44.829191781433295,Moderate,80,29
5,45748,41.7924540537551,281,4,4,6,6,21,6,73.39623116989986,72.99109816894813,Critical,50,92
3,40462,46.085467477832765,372,15,9,6,3,38,9,68.93174963255312,68.47974426756893,Moderate,51,77
12,20360,55.376026035707966,307,10,2,2,9,12,6,121.16183635117642,123.99814249063897,Critical,14,29
1,21121,57.696753751378715,202,16,6,10,1,20,7,44.155351991647855,41.471225420921996,Moderate,3,43
9,27287,5.578932547033579,305,4,4,10,7,35,5,33.17248794805964,32.6813179816516,Healthy,81,47
9,44429,59.47058151450506,452,5,6,9,3,11,8,66.3664947084433,68.89723235933641,Moderate,8,8
4,35160,42.56600751717885,473,9,10,6,0,38,2,71.90804332155456,67.72482562062717,Moderate,66,47
3,7789,40.39382882058041,307,0,9,7,7,38,2,13.325638465550341,13.83181310909196,Healthy,90,95
17,28181,5.836720235744547,114,9,10,2,6,28,8,37.15291409323075,42.415281469348926,Moderate,81,55
2,15385,52.367837653770565,239,16,9,2,2,19,6,50.412841289518994,58.87043243593093,Moderate,80,67
1,18061,13.00202959863045,140,2,9,2,2,20,2,3.5396671815260063,-4.151157801267345,Healthy,73,5
8,1105,51.05315846631726,487,1,9,10,6,16,6,4.197103728138975,3.0153049647443027,Healthy,56,64
13,45247,5.8559400442293805,222,16,3,9,1,22,8,71.96933225031634,71.80956352060818,Critical,28,88
15,22137,40.52803443745387,296,3,9,3,4,11,6,50.000438851222434,49.897904622804134,Moderate,46,66
8,35714,28.914084357340528,305,1,3,4,6,39,9,66.83543236530696,61.03637977433033,Moderate,4,20
12,6544,16.042170098263433,165,4,10,1,5,31,6,16.390763562634962,15.408347892878155,Healthy,69,77
12,14275,10.915876547373877,98,9,3,1,9,10,3,84.62785681074395,76.86252318781473,Critical,63,29
14,40753,29.207023310047955,276,0,5,4,6,36,9,65.80764808919938,65.32950163618295,Moderate,58,56
15,35550,11.781819292678362,118,0,6,2,1,16,10,6.581922232290916,19.807409979236027,Healthy,34,54
15,20641,31.754563643007614,471,3,9,8,6,10,5,46.13905747511874,39.553854142167296,Moderate,4,1
9,7213,39.386938225906874,437,6,1,4,1,34,6,77.61890772152454,76.12930999906207,Critical,49,47
19,15485,50.5061306484047,450,13,8,3,6,13,4,116.05539780994316,118.57962457160446,Critical,59,21
20,16605,42.32571904505767,175,13,4,3,7,39,3,134.2819793917414,135.80911238021645,Critical,14,12
8,38637,8.585987168838276,486,17,10,6,9,17,10,54.92706951473944,56.781346234361614,Moderate,90,88
19,21390,21.908789290131047,262,1,7,6,7,30,5,45.9293890914607,52.11219102220127,Moderate,96,42
6,10867,20.838823436287523,102,0,6,6,4,13,3,0.24416704666091693,-4.740352511007785,Healthy,23,74
20,4981,55.32678329090963,161,15,6,6,6,13,2,106.87311284974247,108.79258677101366,Critical,20,73
19,10493,52.72801244160199,208,17,7,8,7,17,6,89.11473832939141,93.26777864558561,Critical,1,48
4,6682,25.35813550927293,289,15,4,8,3,35,8,56.80279626891215,35.270824364700815,Moderate,82,36
7,6782,8.91353907354196,199,5,6,9,1,38,3,-8.212379869506234,-2.775475497940647,Healthy,44,88
4,30799,54.17590247926034,188,9,3,1,6,25,6,100.98079200076985,101.48041609650886,Critical,81,34
12,42905,53.850447413030295,467,1,5,10,0,28,9,45.702837919250825,57.183092855822366,Moderate,9,18
13,17984,52.01103726168988,162,6,2,8,1,10,1,86.08432907207518,79.37540764959691,Critical,44,27
3,46780,51.47949007545259,192,16,3,5,9,43,3,141.7713606591565,143.6217225888007,Critical,36,56
12,23760,31.413970059738507,419,2,9,3,6,38,2,76.3157755939477,72.28374415676997,Critical,22,60
2,26993,14.758740873727902,187,19,6,10,9,36,8,37.703637826875834,42.581347532278876,Moderate,44,42
2,2524,31.261842775433525,486,11,3,3,0,39,9,39.21510270810161,47.40184377553544,Moderate,40,59
9,27120,32.20287738682057,353,1,2,6,6,15,10,39.83236406939564,43.58421162729114,Moderate,64,9
1,1078,31.94624642846734,80,6,5,8,4,11,6,-9.937609353023717,-17.366433236905763,Healthy,60,78
8,36891,34.63249223633139,342,16,10,10,2,23,3,67.20294445562757,64.15217702937363,Moderate,5,95
6,26473,19.17113626451353,157,18,5,2,1,17,10,47.94766115875155,56.03587502763903,Moderate,64,66
6,40832,25.143264962348827,333,11,1,9,6,12,8,60.62877976745004,72.92078896194235,Critical,17,23
18,46836,28.880262557990825,208,8,3,5,8,44,10,108.41411506520494,110.6194288826868,Critical,90,73
17,9417,12.211666523407493,375,13,7,5,8,36,7,76.04819252974985,70.8582897153172,Critical,39,43
12,14362,30.045027400882528,63,1,9,1,9,43,2,49.58543667779319,53.22338625425873,Moderate,37,29
6,2209,49.57582893882761,171,3,5,6,9,37,7,37.31121493772571,31.68010251424473,Healthy,44,96
8,38921,50.543274850308194,264,18,4,5,7,40,1,155.830471167168,155.5764593787431,Critical,16,44
19,5898,27.63600745455667,321,15,3,7,1,26,8,85.93064827234319,77.21999158631671,Critical,89,88
10,19562,33.53445716463945,74,16,10,7,0,28,5,33.636000924087185,36.6126652995428,Moderate,12,59
1,11871,6.850768267428116,472,1,9,4,7,20,9,-24.12860539733122,-24.00314391190973,Healthy,9,52
13,8610,42.09379060577283,371,16,7,5,1,18,3,83.96906484845161,87.0413589554377,Critical,89,24
17,44845,27.25332356207747,343,18,7,10,3,39,7,107.2544123986575,102.70433945390879,Critical,30,75
3,28382,29.501272569584017,218,7,8,8,3,15,8,4.517105340711963,1.1644699737767326,Healthy,86,3
8,16791,53.05199999488706,152,19,10,2,1,23,1,86.06041986197202,94.19009795963349,Critical,49,91
14,36312,30.40089390083346,403,5,1,1,3,40,6,127.27358775730346,124.36356331302193,Critical,83,83
3,39290,6.165573542531902,420,11,4,6,6,20,2,70.47742138450741,78.18780705737058,Critical,22,73
16,3370,17.51199899779843,89,17,5,4,5,14,8,51.76345010447111,56.169771877900466,Moderate,44,30
13,20665,31.159133786954243,284,1,5,10,9,40,6,46.86076189980015,43.16520977789103,Moderate,90,18
20,5710,28.341796101169464,369,18,1,3,5,11,3,133.65112438977238,140.1436814185548,Critical,78,1
17,1328,52.320357550426436,138,9,3,7,3,26,4,76.50720479017703,78.05813354863477,Critical,37,3
13,47451,34.81756301183917,149,2,2,8,1,12,7,63.34197980107506,59.41464607502064,Moderate,10,78
6,39347,42.929965805331655,193,11,7,4,4,38,9,71.54700176159015,69.57710638802745,Moderate,7,37
17,21612,30.812781337390856,131,15,5,10,2,42,10,59.205847323754,57.480146607243995,Moderate,77,32
14,46890,29.18106537325407,126,11,3,6,2,23,2,115.953833708835,112.1042584136814,Critical,12,17
17,7794,29.54576676608932,108,7,8,2,3,38,9,45.14572473344539,38.45688861681917,Moderate,85,31
8,33888,27.600686333161136,278,4,1,8,4,32,6,58.24590373708129,64.60099655642344,Moderate,33,95
11,7749,34.62208622198119,140,10,1,6,1,26,2,78.41289706432588,76.54755890679824,Critical,64,76
20,47531,18.7743870964482,403,9,6,9,5,20,8,88.55310258283906,84.03291275426487,Critical,95,79
1,21608,54.00803566130015,444,2,1,6,5,37,4,83.59369581004917,79.84376081395759,Critical,74,32
7,16450,23.31970514516301,50,8,4,6,7,16,8,23.209125401968862,23.752063826711094,Healthy,9,33
17,4675,13.113810879754075,318,11,6,2,1,17,7,51.46053816823648,52.456065961881514,Moderate,93,50
10,19460,10.310276322875982,335,5,1,5,7,38,7,68.129877505035,64.37793525649133,Moderate,75,62
11,39411,5.738260331607019,246,18,9,9,7,34,7,59.93173339448911,59.11625767202774,Moderate,97,77
9,12560,28.25708432117738,323,15,4,1,3,16,2,107.91632186875579,102.4548074502782,Critical,88,46
9,33463,15.318604369998358,127,13,9,4,6,31,8,46.78723285880132,46.288007667270136,Moderate,35,65
5,32663,6.190634642298635,190,3,9,10,6,18,2,-5.152269662511882,-3.65983855239233,Healthy,3,12
17,49151,33.60107504592381,337,17,6,10,0,20,3,106.93452201869765,115.87788817911259,Critical,20,51
9,4170,42.39882017579188,120,9,7,3,0,43,10,23.836873600880992,24.720418896646493,Healthy,60,92
17,34123,9.716307800110739,99,17,1,1,7,36,7,126.58127518978284,133.371585665363,Critical,93,51
19,29810,30.350642510581277,421,11,5,1,0,31,7,106.10279217467176,115.59561984296352,Critical,37,42
7,10718,45.899577323041065,418,18,3,1,2,12,7,101.48993654240367,105.86585561149052,Critical,75,97
9,1028,59.21937515546338,129,7,10,1,5,17,4,49.959061731303926,45.817709019048166,Moderate,38,60
7,48599,41.69546895534085,284,0,10,2,7,15,5,57.28612157273548,58.34846573440422,Moderate,88,80
13,18397,18.46617529452363,336,13,6,5,4,34,7,69.32082413410794,68.61215378879879,Moderate,53,2
11,44662,44.41045018784497,356,5,4,2,4,11,8,99.81835586412573,96.57805163099913,Critical,61,93
14,42787,37.88611847509065,204,13,9,4,3,25,3,102.15685668233904,102.33617480237538,Critical,18,67
19,46406,16.648960871985125,109,1,7,9,3,30,6,36.325106301815325,39.699555537590534,Moderate,1,94
11,48657,51.81109542161551,82,8,4,3,6,24,9,97.89533318323295,100.25155413852463,Critical,21,58
13,3024,28.507243497518047,486,11,6,2,5,43,10,73.55194372003126,69.99512176801065,Moderate,93,53
14,39607,57.908771010376924,176,4,2,4,7,29,5,122.9629534258848,123.26195608250575,Critical,56,68
13,14503,44.75955540962779,270,1,3,9,5,40,4,48.289526182017454,60.924316090739836,Moderate,99,1
1,11303,40.450973504750216,249,18,7,4,9,24,9,53.93803723510392,55.65544930554877,Moderate,2,67
8,18138,45.0594060612109,466,6,4,5,6,37,4,93.60389800029822,91.11373942182158,Critical,22,43
12,26345,31.295336035002183,175,6,10,4,9,15,3,56.795653910073426,55.61864589654553,Moderate,3,37
19,30505,32.78745627909207,90,9,7,8,9,12,7,59.33224141258362,64.28014672965504,Moderate,27,59
12,2906,51.816406199460914,324,16,9,4,4,32,5,77.86867918102071,81.43382069503467,Critical,77,26
8,41167,42.45106951539265,346,13,5,2,5,12,1,122.94465702698977,132.81456509979606,Critical,69,90
8,8961,54.348382885540296,134,10,1,4,0,17,8,67.0265483420163,63.97010194595584,Moderate,69,14
13,27140,53.99547144658477,138,19,5,2,2,11,1,142.62537590626368,139.3806072569757,Critical,40,38
12,13031,58.706951872433706,91,5,6,9,7,16,9,28.18959569036288,28.356618581698925,Healthy,36,37
16,16128,43.51180623649338,169,7,2,8,2,26,1,88.72585387632463,90.28231813708533,Critical,6,53
1,16663,32.62659447139581,328,18,8,9,0,16,4,27.936923384562725,32.950957483839034,Healthy,76,62
13,35228,14.14714351149953,82,18,2,4,2,42,10,94.42758228816832,93.21376507965054,Critical,0,57
7,16682,43.795930780607954,325,16,9,1,3,13,4,74.70782784964625,82.70098535135678,Critical,87,61
5,16193,21.03677442179619,202,17,2,3,7,25,9,78.52655036273528,74.86818447731605,Critical,33,77
8,29561,20.562116242053218,139,11,3,7,8,30,1,91.24657923927955,88.46690069544444,Critical,51,17
14,44813,18.105827704643744,153,8,8,1,3,27,10,66.11858367142196,60.42530458814972,Moderate,9,28
13,8766,53.13171315432976,485,15,6,8,6,37,9,86.92311077493785,86.82597900002979,Critical,59,70
15,30844,52.7380445675187,61,17,1,9,0,25,4,115.59447468571487,118.13297680186018,Critical,5,56
17,30432,39.7033744678532,209,15,4,8,8,31,7,112.79561493846309,110.89618447366675,Critical,67,23
15,30504,31.01395397539047,466,15,5,5,3,15,9,100.67974944913269,97.0189096825735,Critical,71,37
20,38146,41.966295305433945,245,3,3,9,8,39,7,92.23058810938053,98.3123446376077,Critical,47,5
18,41297,38.39761976641149,448,6,1,4,2,37,2,151.34893848326257,152.20281144586386,Critical,78,19
18,21858,27.865383657786303,356,0,3,9,4,26,6,55.2371256301972,53.903267478716224,Moderate,44,41
2,4071,25.879697711709888,311,19,9,1,0,21,6,43.241258647933876,40.57258979486144,Moderate,11,99
4,17939,26.05368694799426,140,0,2,3,2,21,3,33.82046022597728,35.289575876691835,Moderate,69,73
1,25931,37.402337173582104,246,7,1,4,4,38,4,83.46795467202415,80.44547366310974,Critical,20,21
4,45460,40.62181458664542,118,7,7,10,5,11,6,26.63648886718039,31.06779447633759,Healthy,95,32
18,2040,29.84579644334931,269,9,7,1,7,38,6,90.34685048787125,80.35153694747115,Critical,95,86
5,3686,58.27802976171737,468,0,5,6,0,39,1,50.3665265911984,53.162427370661874,Moderate,90,45
19,13666,9.611514490246456,428,13,2,4,2,34,10,87.17406902003276,85.59247619380047,Critical,74,53
15,36321,24.087586427457737,263,13,1,4,0,30,8,104.10838006888861,107.24295314557662,Critical,85,41
8,2779,28.049107571899253,467,9,5,1,4,31,9,56.128219587396515,55.76044162640028,Moderate,35,50
20,14186,5.930673890571871,496,18,10,5,7,19,2,90.8943280512409,96.48278385655047,Critical,86,67
17,17459,25.072645321752383,195,15,4,9,3,40,4,92.09498276517344,86.82807398258124,Critical,22,84
1,21710,20.05404544450634,282,8,9,6,8,18,6,7.286306875391183,11.131480561961517,Healthy,54,55
12,23219,32.83199486251144,420,19,5,8,5,43,2,124.2925642903629,124.25030119892561,Critical,26,76
